,Location,Minute Delay
21707,humber loop,5.0
21708,Disterilly loop,22.0
21709,Lansdowne,68.0
21710,Dundas West Stn,7.0
21711,Exhibition,10.0
21712,Leslie Barns,5.0
21713,Coxwell Ave and Lower Gerrard,3.0
21714,Bathurst Station,5.0
21715,Queen St. E at Greenwood Ave.,5.0
21716,Union Station,1.0
21717,Caledonia And St Clair,1.0
21718,Sherbourne,5.0
21719,Rees st and Queen's Quey,7.0
21720,University and Dundas,10.0
21721,Humber loop,9.0
21722,Queen and Shaw,5.0
21723,Queen and Connaught,5.0
21724,Birchmount Div,9.0
21725,Broadview and Gerrard,4.0
21726,King and Spadina,8.0
21727,Neville Loop,5.0
21728,King and Church,12.0
21729,Queen and Sherbourne,5.0
21730,McCaul and Dundas,4.0
21731,Spadna Stn,9.0
21732,Dundas and Howard Park,21.0
21733,Barthurst and Queen,29.0
21734,Bathurst and King,70.0
21735,Bathurst and St Clair,0.0
21736,College and Dundas,44.0
21737,Bathurst and St Clair,0.0
21738,College and Dundas,12.0
21739,DWS,14.0
21740,Humber Loop,12.0
21741,King Street,16.0
21742,Distillry Loop,28.0
21743,King Street,8.0
21744,Charolette loop,10.0
21745,SC/Vaughan rd,26.0
21746,Howard Park and indian Rd.,12.0
21747,College Street,10.0
21748,SC/Russel Hill,82.0
21749,Bathurst street,8.0
21750,McCaul,14.0
21751,Charolette Loop,14.0
21752,Queen and Caroline,9.0
21753,Bathurst Stn,12.0
21754,Bingham Loop,24.0
21755,Queen and Triller,22.0
21756,dundas/spadina,10.0
21757,dundas west station,8.0
21758,spadina station,8.0
21759,Queen route from Humber to Neville,8.0
21760,dundas/victoria,8.0
21761,Birchmount Garage,18.0
21762,Long Branch Loop,20.0
21763,dundas/bay,8.0
21764,St. Clair and Silverthorn,53.0
21765,King and Spadina,8.0
21766,bay to sherborne,23.0
21767,King / Dufferin,10.0
21768,Queen and Bay,24.0
21769,dundas/sterlling,8.0
21770,College and Bay,12.0
21771,Dufferin and King,14.0
21772,broadview station,10.0
21773,broadview station,12.0
21774,Dundas and Parliament,16.0
21775,Gerrard and Greenwood,28.0
21776,King and Church,28.0
21777,SPADINA AND KING,14.0
21778,Dundas west station,30.0
21779,Neville Loop,18.0
21780,King/Yonge,27.0
21781,Broadview and Gerrard,10.0
21782,College St,10.0
21783,Bathurst and Adelaide,10.0
21784,Broadview Station,8.0
21785,King and Bathurst,14.0
21786,Dufferin Loop,38.0
21787,College & University,16.0
21788,Queen and Carlaw,9.0
21789,Birchmount Garage,18.0
21790,Queen route - Humber to Neville,8.0
21791,Queen and Broadview,24.0
21792,King and Spadina,8.0
21793,St Clair/Vaughan,9.0
21794,King and Broadview,14.0
21795,Neville Loop,31.0
21796,Disterilly loop,18.0
21797,broadview station,50.0
21798,Queen St. E at Greenwood Ave.,0.0
21799,Queen St. E at Connaught Ave. Westbound,0.0
21800,Windemere / Queensway,31.0
21801,Queen St. E at Woodfield Ave,0.0
21802,Coxwell Ave and Lower Gerrard,0.0
21803,Main Station,10.0
21804,Gerrard And Broadview,8.0
21805,Lakeshore and Shore Breeze,34.0
21806,Queen and University,24.0
21807,Dundas and Beverley,16.0
21808,College & University,10.0
21809,King and Spadina,8.0
21810,Queen and University,15.0
21811,King and Dufferin,12.0
21812,Ontario and Dundas,8.0
21813,Gerrard & Coxwell,10.0
21814,Queen and Lansdowne,8.0
21815,Gunns Loop,25.0
21816,Main Stn,10.0
21817,Bingham Loop,18.0
21818,College & Bay,10.0
21819,Dundas and Bay,8.0
21820,Queen and Wilson Park,15.0
21821,Distillery loop,14.0
21822,Dundas West Stn,20.0
21823,King & John,2.0
21824,Lost Pole at S Bend in the Roncesvales Yard,0.0
21825,Broadview Station,20.0
21826,King and Bathurst,18.0
21827,King and Bathurst,18.0
21828,Queen/University,36.0
21829,Queen/University,36.0
21830,St clair,10.0
21831,Sullivan,45.0
21832,Spadina and Richmond,56.0
21833,Bathurst,8.0
21834,Queen/Leslie,10.0
21835,Shaw,8.0
21836,St. Clair and Oakwood,5.0
21837,Dundas West to Broadview STN,15.0
21838,Spadina Stn,14.0
21839,Beaconsfield and Queen,0.0
21840,Queen and Beaconsfield,105.0
21841,Queen & Shaw.,10.0
21842,King and Sherborne,18.0
21843,Queen and Ontario,10.0
21844,Main Stn,19.0
21845,King and Atlantic,12.0
21846,Queen and Augusta,10.0
21847,Queen and Bay,23.0
21848,Broadview Station,8.0
21849,CNE Loop,18.0
21850,King St,14.0
21851,Queen and Brock,26.0
21852,CNE Loop,10.0
21853,Gerrard & Coxwell,18.0
21854,Dundas and Spadina,17.0
21855,Dundas & Sherbourne,18.0
21856,Roncesvalles & Dundas,28.0
21857,Dundas and Roncesvalles,20.0
21858,King and John,26.0
21859,At S Bend in Roncesvalles Yard,0.0
21860,King / Peter,212.0
21861,Neville Loop,1.0
21862,At S Bend in Roncesvalles Yard,0.0
21863,Queen St E and Leslie St,8.0
21864,Queen & Roncy,16.0
21865,St. Clair W. Stn to St. Clair Stn,129.0
21866,King and Spadina,19.0
21867,Exibition to Fleet loop,209.0
21868,King and Simcoe,16.0
21869,College/Brock,13.0
21870,Queen & Roncy,12.0
21871,King/Strachan,12.0
21872,Dundas Street East Ontario,10.0
21873,Gerrard/Golfview,16.0
21874,Yonge and Queen,18.0
21875,Connaught and Queen,10.0
21876,Ohara and Queen,10.0
21877,Spadina / College,14.0
21878,Queen and Connaught,10.0
21879,Parliament / College,14.0
21880,Coxwell and Queen,10.0
21881,spadina/richmond,160.0
21882,Spadiana and richmond,160.0
21883,King and parliament,16.0
21884,Queen and Dufferin,84.0
21885,Coxwell Ave and Lower Gerrard St.,14.0
21886,King Street,25.0
21887,Coxwell Ave. and Lower Gerrard,0.0
21888,Queen St. E at Woodfield Rd.,0.0
21889,Queen St. E at Greenwood Ave.,0.0
21890,Leslie Barns,12.0
21891,Bathurst station,6.0
21892,Broadview and Gerrard,8.0
21893,Parliament,8.0
21894,Queen / Carroll,25.0
21895,Queen at Carrol,18.0
21896,Gerrard/Beaton,19.0
21897,Queen Street West Peter,27.0
21898,Queen / Broadview,12.0
21899,Long Branch,18.0
21900,Roncesvalles and Dundas,32.0
21901,Queen / Broadview,12.0
21902,Gerrard/Logan,12.0
21903,Roncesvalles and Queen,15.0
21904,Dufferin and Dundas,8.0
21905,Queen and Yonge,10.0
21906,lansdowne/college,22.0
21907,St Clair & Russell Hill,13.0
21908,coxwell/upper gerrard,38.0
21909,Dufferin and Dundas,16.0
21910,Kingston Road and Queen,24.0
21911,Queen and Coxwell,24.0
21912,Queen and Pape,24.0
21913,King and Bay,7.0
21914,King and Spadina,8.0
21915,St Clair / Bathurst,87.0
21916,Dufferin,13.0
21917,Broadview station,14.0
21918,Neville Park and Queen,77.0
21919,Gerrard & River,36.0
21920,King nd Tecumseth,20.0
21921,Coxwell Ave and Lower Gerrard St.,0.0
21922,High park loop,24.0
21923,Queen Street East Connaught,1.0
21924,Dundas West Station,8.0
21925,College/Bathurst to University.,16.0
21926,Dundas and Shaw,8.0
21927,Broadview and Gerrard,10.0
21928,Dundas and Lansdowne,16.0
21929,Front and Spadina,8.0
21930,Broadview Station,8.0
21931,Queen and Church,8.0
21932,King and Jameson,2.0
21933,queen/lesile,18.0
21934,Queen route from Humber to Neville,9.0
21935,King  Spadina,8.0
21936,Queen and Coxwell,24.0
21937,COLLEGE/OSSINGTON,10.0
21938,Dundas West Station,8.0
21939,college/havelock,32.0
21940,Bathurst,10.0
21941,Kingston Road Loop,2.0
21942,Gerrard & Greenwood,18.0
21943,Dundas west station,38.0
21944,St. Clair/Deer park,22.0
21945,Vaughan/Bathurst,12.0
21946,Neville Park / Queen,20.0
21947,Dufferin and College,10.0
21948,Carlaw / Queen,12.0
21949,King and University,10.0
21950,Bathurst St,8.0
21951,Lakeshore and 37th St,20.0
21952,Lakeshore and Royal York,20.0
21953,Neville Park,9.0
21954,Neville Park,9.0
21955,Neville Park,9.0
21956,Queen route from Humber to Neville,8.0
21957,Neville Park,9.0
21958,St Clair and Winona,39.0
21959,King Street East Jarvis,26.0
21960,Pape / Gerrard,14.0
21961,Queen and Broadview,24.0
21962,Upper Gerrard,16.0
21963,King and Spadina,9.0
21964,Broadview Station,10.0
21965,Distillery Loop,27.0
21966,Fleet & Bathurst,10.0
21967,Queen/ Glendale,37.0
21968,Bathurst and St Clair,0.0
21969,King & Spadina,15.0
21970,Bathurst Station,6.0
21971,Queen Street East  Sackville,12.0
21972,Dundas and College,10.0
21973,Bathurst and Richmond,8.0
21974,Main Street Station,16.0
21975,Queen Street West Dovercourt,16.0
21976,Quen and broadview,20.0
21977,St Clair/Christie,11.0
21978,King and Sumach,14.0
21979,Upper Gerrard / Main,14.0
21980,Bathurst / Harbord,14.0
21981,DUNDAS/GRACE,8.0
21982,Coxwell loop,12.0
21983,Main station,12.0
21984,Neville Park,9.0
21985,Queen and Sackville,9.0
21986,Queen route from Humber to Neville,9.0
21987,Queen and Bathurst,95.0
21988,King and Spadina,9.0
21989,Queen and Spadina,55.0
21990,Bathurst Station,14.0
21991,spadina/king,20.0
21992,Bathurst,61.0
21993,Bathurst,21.0
21994,Roncy and garden,45.0
21995,Spadina Station,42.0
21996,Broadview Station,30.0
21997,Queen St. E at Greenwood Ave.,0.0
21998,Queen St. E at Woodfield Rd.,0.0
21999,Humber Loop,14.0
22000,Mt. Dennis Garage,12.0
22001,Spadina & King,8.0
22002,Gerrard/Golfview,14.0
22003,Coxwell Ave. and Lower Gerrard St.,10.0
22004,Queen Beech Ave,15.0
22005,Dundas & Beverley,41.0
22006,Dundas/Lansdowne,10.0
22007,College/Burden,10.0
22008,St. Clair and Bathurst,12.0
22009,King and Bay,27.0
22010,Queen and Kingston Rd.,9.0
22011,Dundas West Station,8.0
22012,King and Strachan,385.0
22013,Bathurst / College,12.0
22014,King and Spadina,14.0
22015,Queen and John,9.0
22016,Dundas West Station,8.0
22017,Kingston road and Queen,24.0
22018,Russell Yard,9.0
22019,Logan / Gerrard,12.0
22020,Springhurst Loop,25.0
22021,King and Church,0.0
22022,Lakeshore and Kipling,18.0
22023,Neville Park,18.0
22024,Humber loop,18.0
22025,Bay and Queen,18.0
22026,Bathurst and Queen,18.0
22027,Union Station,30.0
22028,Roncy/Dundas,14.0
22029,Queen & Augusta,85.0
22030,Dundas and Sterling,8.0
22031,Roncesvalles/Dundas,21.0
22032,Spadina and Sussex,32.0
22033,Roncesvalles Yard.,14.0
22034,King/portland,30.0
22035,Brdv/Queen,12.0
22036,Keele and St. Clair,15.0
22037,College Lansdowne,12.0
22038,Dundas and Bathurst,8.0
22039,Connaught,10.0
22040,Spadina and Charlotte loop,14.0
22041,spadina station,16.0
22042,bathurst and harbord,16.0
22043,Beaconsfield,50.0
22044,Dundas west station,18.0
22045,Broadview station,18.0
22046,CNE,16.0
22047,King / Spadina,20.0
22048,St. Clair W. Stn to St. Clair Stn,118.0
22049,Front and Spadina,115.0
22050,Yonge and Dundas,147.0
22051,CNE to Union Stn,12.0
22052,King/peter,135.0
22053,Queen and Carlaw,10.0
22054,Broadview/Gerrard,34.0
22055,St. Clair W. Stn,18.0
22056,Gerrard/Broadview,28.0
22057,Gerrard/Broadview,12.0
22058,King and Staford,197.0
22059,King and Sherbone,31.0
22060,King an Dunn,10.0
22061,Union Station,21.0
22062,King and Dowling,8.0
22063,dundas/dovercourt,10.0
22064,Queen and Coxwell,10.0
22065,Broadview stn,18.0
22066,Lakeshore and Kipling,339.0
22067,Dufferin and king,20.0
22068,Queen and Connaught.,8.0
22069,Coxwell And Gerrard,10.0
22070,Coxwell And Gerrard,10.0
22071,Dundas west station,1.0
22072,Kingston / Queen,12.0
22073,Broadview station,8.0
22074,Queen and Spadina,16.0
22075,Queen / Carlaw,12.0
22076,Spadina and King,18.0
22077,5th / Lakeshore,14.0
22078,Exhibition Loop,11.0
22079,Queen and Broadview,9.0
22080,Bathurst / Queen,12.0
22081,Gerrard Marjory,8.0
22082,Dundas and Spadian,15.0
22083,King and Queen,237.0
22084,King/Queen,20.0
22085,Lansdowne Loop,10.0
22086,Broadview and Dundas,8.0
22087,Dundas and Parliament,8.0
22088,Queen and University,20.0
22089,Bay and Dundas,18.0
22090,Queen route - Humber to Neville,8.0
22091,Gunns Loop,17.0
22092,Queen and Dufferin,9.0
22093,Roncesvalles and Dundas,8.0
22094,Dundas and Jarvis,8.0
22095,Spadina and Richmond,8.0
22096,Kingston Road and Queen,24.0
22097,gerrard/coxwell,10.0
22098,Dundas West Station,6.0
22099,king and parliament,16.0
22100,Sunnyside loop,28.0
22101,Gerrard/River,12.0
22102,Queen-bathurst,12.0
22103,King and Parliament,1.0
22104,Dundas and Spadian,8.0
22105,Queen at Broadview,22.0
22106,Queen and Broadview,21.0
22107,Queen,18.0
22108,lakeshore - Park Lawn,26.0
22109,Logan - Queen,12.0
22110,Quen - kingston rd,12.0
22111,Queen and Broadview,12.0
22112,Broadview/Queen,12.0
22113,Queen and Broadview,12.0
22114,Broadview/Queen,7.0
22115,King/Parliament,11.0
22116,King and Berkley,11.0
22117,Queen route - Humber to Neville,9.0
22118,St. Clair and Warren Rd.,10.0
22119,Broadview and Danforth,45.0
22120,Broadview/Danforth,41.0
22121,Kingston Rd and Tompkins,20.0
22122,Dundas West Station,8.0
22123,Queen and University,8.0
22124,Queen Route - Humber to Neville,9.0
22125,Roncesvalles and Garden,13.0
22126,college/bay,40.0
22127,King/Dufferin,11.0
22128,Parliament/Regent and Dundas,102.0
22129,Dundas and Huron,25.0
22130,dundas/parlament,10.0
22131,Queen and Connaught,9.0
22132,Dundas & Grace,10.0
22133,Broadview Station,17.0
22134,Queen - Church,12.0
22135,Broadview station,8.0
22136,King and Queen,1.0
22137,Dundas and Bathurst,18.0
22138,Humber Loop,14.0
22139,King and Spadina,14.0
22140,Queen and Broadview,12.0
22141,Broadview/Queen,12.0
22142,Queen and Roncesvalles,12.0
22143,King and Wilson Park,13.0
22144,St. Clair STN,8.0
22145,Bathrust  Ulster,6.0
22146,College St West St George,15.0
22147,Bathurst College,8.0
22148,College Street West   Dufferin,10.0
22149,King & Strachan,10.0
22150,King & Shaw,10.0
22151,Queen / Bathurst,60.0
22152,College and Bathurst,8.0
22153,Bathurst Station,8.0
22154,Gunns Loop,0.0
22155,Gunns Loop,0.0
22156,Coxwell and Gerrard,14.0
22157,Dufferin and Queen,23.0
22158,Queen and Neville,12.0
22159,Broadview and Langley,26.0
22160,Queen and Bay,22.0
22161,Broadview Station,8.0
22162,Bay Street,18.0
22163,Queen and Bathurst,12.0
22164,Howard park and Roncesvalles,23.0
22165,St Clair/Lansdowne,12.0
22166,Queen route - Humber to Neville,10.0
22167,SCW Stn,12.0
22168,Lake Shore and silvermoon,89.0
22169,broadview station,10.0
22170,Russell Yard,1.0
22171,Queen and Roncesvalles,2.0
22172,Lansdowne,8.0
22173,Queen and Woodfield,11.0
22174,Gerrard Woodbine,10.0
22175,king and Sumach,16.0
22176,Roncesvalles and Queen,174.0
22177,Spadina Sussex,30.0
22178,Spadina & Wellington,55.0
22179,Bathurst station,6.0
22180,Humber loop,14.0
22181,Howard park/Roncesvalles,10.0
22182,High park loop,10.0
22183,Dufferin Loop,12.0
22184,King and Wilson Park,11.0
22185,King and Bay,24.0
22186,Queen Wineva,164.0
22187,CNE Loop,10.0
22188,Church street,10.0
22189,Bathurst Station,12.0
22190,Queen and Dufferin,183.0
22191,King and Sumach,16.0
22192,Gerrard & Woodbine,14.0
22193,SCW,26.0
22194,College & Bathurst,16.0
22195,Denison and Dundas,20.0
22196,Coxwell/Gerrard,10.0
22197,Spadina and King,8.0
22198,Coxwell Ave and Lower Gerrard,12.0
22199,Queen and Lansdowne,11.0
22200,Lansdowne and Queen,33.0
22201,DWS,8.0
22202,Humber loop,20.0
22203,Sunnyside loop/ The Queensway,8.0
22204,Distillery Loop,12.0
22205,Kingston road-Neville on Queen,17.0
22206,Dufferin Loop,37.0
22207,Lansdowne and Queen,8.0
22208,Shaw and Queen,8.0
22209,DWS,8.0
22210,Lansdowne,10.0
22211,Landowne College St West,10.0
22212,Coxwell and Gerrard,12.0
22213,Bathurst and Dundas,12.0
22214,Queen and Shaw,18.0
22215,Bathurst and Fleet,15.0
22216,King Street West Jameson,10.0
22217,King/Jameson,201.0
22218,King/Dufferin,17.0
22219,dundas west station,10.0
22220,College St West  Sheridan,25.0
22221,Roncesvalles and The Queensway,10.0
22222,Broadview and Queen,17.0
22223,dundas west station,10.0
22224,Lakeshore and Longbranch,46.0
22225,King and Doro,20.0
22226,Bathurst Station,12.0
22227,King and Trinity,20.0
22228,Old Weston Rd,19.0
22229,Bathurst Station,12.0
22230,Bathurst station,10.0
22231,Bathurst station,15.0
22232,Coxwell/Gerrard,20.0
22233,York Street,155.0
22234,Queens Quay and York,154.0
22235,CNE,12.0
22236,Bay and Dundas,12.0
22237,Howard park/Roncesvalles,16.0
22238,Humber Loop,20.0
22239,Roncesvalles and Queen,2.0
22240,Bathurst and Queen,10.0
22241,Queen and Broadview,2.0
22242,Dundas West Station,16.0
22243,Roncesvalles and Garden,22.0
22244,st.clair station,12.0
22245,st.clair/hounslow heath,12.0
22246,Dufferin Loop,2.0
22247,Dundas West Station,2.0
22248,Longbranch loop,18.0
22249,Neville Park,38.0
22250,Gerrard & Jones,60.0
22251,St.Clair and Bathurst,22.0
22252,Bathurst and King,14.0
22253,Queen And Coxwell,10.0
22254,Dundas/Sorauren & D/ Sterling,1.0
22255,Bingham Loop,0.0
22256,Main station,6.0
22257,Braodview Stn to Dundas W. Stn,18.0
22258,King nad York,24.0
22259,Broadview and Millbrook,12.0
22260,Vaughn and St Clair,1.0
22261,Duncan and Richmond,20.0
22262,Bathurst Station,8.0
22263,Queen and Shaw,70.0
22264,Leslie and Lakeshore,1.0
22265,Bathurst and Dundas,8.0
22266,Queen and Peter,17.0
22267,Queen and Broadveiw,12.0
22268,Neville loop,15.0
22269,Broadveiw and Wolfrey,19.0
22270,Broadveiw Station,9.0
22271,Glen Morris and Spadina,10.0
22272,Lakeshore and First street,30.0
22273,Queen and Ossington,8.0
22274,UPPER GERRARD/WOODBINE,13.0
22275,gerrard/coxwell,10.0
22276,King and Bathurst,2.0
22277,Distillry Loop,15.0
22278,Coxwell And Gerrard,8.0
22279,Queen and Leslie,7.0
22280,Humber Loop,8.0
22281,Broadview and Queen,7.0
22282,Distillery Loop,13.0
22283,Queen and Leslie,9.0
22284,Spadina and King,13.0
22285,Queen and Leslie,8.0
22286,Queen and Leslie,10.0
22287,Queen and Leslie,6.0
22288,Long Branch,14.0
22289,Spadina and King,8.0
22290,Bingham Loop,24.0
22291,Broadview Stn,8.0
22292,Broadview stn to Dundas West Stn,0.0
22293,Glendale / Queensway,12.0
22294,Brock and College,12.0
22295,Bathurst Stn to CNE,0.0
22296,High Park Loop,10.0
22297,Queen and Broadview,2.0
22298,King and Sumach,8.0
22299,Queen and Broadview,2.0
22300,King and Sumach,8.0
22301,Queen and Broadview,2.0
22302,King and Sumach,8.0
22303,Spadina and Queen,27.0
22304,Broadview and Queen,10.0
22305,Queen and Broadview,2.0
22306,Queen and Broadview,2.0
22307,King and Sumach,15.0
22308,cne loop,8.0
22309,bingham loop,24.0
22310,Humber Loop,22.0
22311,College and Crawford,12.0
22312,bingham loop,24.0
22313,St. Clair and Yonge,11.0
22314,Neville,9.0
22315,Queen and Lansdowne,37.0
22316,Roncesvalles/ Queen,18.0
22317,Upper Gerrard & Coxwell,27.0
22318,Queen / Bay,12.0
22319,Coxwell And Gerrard,12.0
22320,Queen & Connaught,24.0
22321,Queen and Leslie,8.0
22322,Gerrard/Broadview,27.0
22323,Broadview and Dundas,319.0
22324,Broadview & Dundas.,319.0
22325,Leslie and Queen,10.0
22326,Leslie and Queen,8.0
22327,Leslie and Queen,8.0
22328,Queen and Leslie,8.0
22329,Queen and Leslie,8.0
22330,Queen and Leslie,8.0
22331,Queen and Leslie,8.0
22332,Queen and Leslie,8.0
22333,St clair/Dufferin,10.0
22334,St clair stn,13.0
22335,Dundas & Grace,8.0
22336,King/bathurst,10.0
22337,Fleet loop,12.0
22338,Queen and Bay,40.0
22339,Richmond and Bay,9.0
22340,Dundas West Station,14.0
22341,Broadview and Queen,10.0
22342,Broadview and Queen,8.0
22343,Broadview and Queen,10.0
22344,Bathurst and Fleet,14.0
22345,Distillery Loop,12.0
22346,Rees Street,96.0
22347,Broadview and Dundas,2.0
22348,Mccaul and College,51.0
22349,Kingston Road and Woodbine,24.0
22350,Spadina,8.0
22351,dundas /ontario,11.0
22352,dundas/beverly,10.0
22353,King and Spadina,2.0
22354,Dufferin and King,16.0
22355,Dundas West Stn,10.0
22356,Dundas & Berekley,14.0
22357,Coxwell & Upper Gerrard,38.0
22358,Kingston road,18.0
22359,Kipling Lakeshore,18.0
22360,Bingham Loop,24.0
22361,Broadview and Queen,10.0
22362,CNE Loop,13.0
22363,King/Bathurst,10.0
22364,Queen at Parliament,10.0
22365,St clair/Lansdowne,8.0
22366,St clair/Dufferin,14.0
22367,St Clair Stn,9.0
22368,St clair stn,8.0
22369,Howard park and Roncesvalles,31.0
22370,Gerrard/Coxwell,10.0
22371,College/Major,18.0
22372,Dundas west station,16.0
22373,S Bend at Roncesvalles Yard,0.0
22374,Leslie and Queen,2.0
22375,Lost Pole around S bend at Roncesvalles Yard,0.0
22376,Bathurst Station,10.0
22377,Queen and Broadveiw,2.0
22378,Queensway and S Kingsway,78.0
22379,King and Wilson Park,12.0
22380,Queensway and S Kingsway,78.0
22381,Broadview and Queen,12.0
22382,Exhibition loop,12.0
22383,King and church,2.0
22384,Gerrard Carlaw,18.0
22385,Queen and Gladstone,28.0
22386,Queen and Greenwood,15.0
22387,Dundas West station,8.0
22388,King and Spadina,53.0
22389,College Lansdowne,12.0
22390,Duffrin Loop,12.0
22391,Queen and Sorauren,9.0
22392,Howard Park & Roncesvalles,33.0
22393,Coxwell,10.0
22394,Spadina Av,14.0
22395,York and Richmond,20.0
22396,Yonge and King,5.0
22397,Queen & Church,14.0
22398,Leslie Barns,1.0
22399,Leslie Barns,1.0
22400,Leslie Barns,1.0
22401,Deer Park and St Clair,15.0
22402,Deer park and St Clair,14.0
22403,Queen & Connaught,12.0
22404,From Gunns to St Clair station,10.0
22405,College/Brock,33.0
22406,College/Brock,39.0
22407,Queen & Parliament,35.0
22408,Neville Loop,12.0
22409,Dundas W stn,0.0
22410,Queen and Partland,12.0
22411,Parliament,10.0
22412,Bathurst and Queen,22.0
22413,Bathurst Station,8.0
22414,Coxwell Upper Gerrard,12.0
22415,King and Niagara,12.0
